epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
70,26194,2.11715,3.40469,3.10822,2.23997,0.12256,0.15954,0.16996,0.37577,0.14964,0.09715,0.04338,0.27743,0.15306,0.08541,0.03318,2.02073,3.22965,3.87206,2.2097,0.10652,0,0,0.000738163,0.000738163,0.000738163
71,26567.5,2.08462,3.41443,3.1258,2.26088,0.11497,0.15248,0.1616,0.33279,0.14749,0.10166,0.04595,0.33401,0.13092,0.08631,0.03424,2.00943,3.21303,3.55285,2.18971,0.1056,0,0,0.000736788,0.000736788,0.000736788
72,26941,2.10537,3.42205,3.08311,2.23311,0.11558,0.15247,0.16269,0.29561,0.16464,0.11351,0.04818,0.26899,0.14895,0.0899,0.0343,2.00718,3.21738,3.42788,2.17374,0.10583,0,0,0.000735414,0.000735414,0.000735414
73,27314.6,2.09751,3.36708,3.10137,2.23992,0.1161,0.1508,0.16097,0.32505,0.1617,0.11346,0.05162,0.31089,0.15099,0.10162,0.0398,1.9643,3.17751,3.4629,2.16602,0.10519,0,0,0.00073404,0.00073404,0.00073404
74,27689.1,2.08551,3.38707,3.06308,2.20789,0.11756,0.15279,0.1623,0.28664,0.17151,0.09225,0.04006,0.27173,0.15474,0.08416,0.03261,1.97695,3.18451,3.73818,2.16006,0.10519,0,0,0.000732665,0.000732665,0.000732665
75,28062.6,2.10406,3.36803,3.06051,2.23703,0.11742,0.15407,0.16385,0.32092,0.18992,0.13744,0.05798,0.29158,0.17533,0.12104,0.04972,1.96797,3.18282,3.56038,2.14474,0.10455,0,0,0.000731291,0.000731291,0.000731291
76,28436.8,2.07462,3.3917,3.04605,2.2406,0.11615,0.15289,0.16166,0.29554,0.22235,0.1506,0.06784,0.26971,0.20735,0.12253,0.0496,1.95722,3.15197,3.37674,2.15286,0.10515,0,0,0.000729916,0.000729916,0.000729916
77,28810.7,2.1161,3.42094,3.09571,2.25458,0.11694,0.15253,0.16258,0.36968,0.15751,0.13588,0.05987,0.34057,0.14473,0.114,0.04474,1.946,3.1534,3.1704,2.14122,0.10509,0,0,0.000728542,0.000728542,0.000728542
78,29184.7,2.07542,3.41243,3.07687,2.23049,0.12172,0.16002,0.17033,0.38465,0.15359,0.14638,0.06451,0.33804,0.15114,0.13483,0.05512,1.92151,3.14084,3.64732,2.11575,0.10496,0,0,0.000727167,0.000727167,0.000727167
79,29558.8,2.03696,3.33842,2.97742,2.19667,0.11551,0.15236,0.16057,0.33098,0.16832,0.16261,0.07305,0.31683,0.16093,0.1492,0.05918,1.93863,3.11144,3.39329,2.12986,0.1051,0,0,0.000725793,0.000725793,0.000725793
80,29932.8,2.07741,3.33894,2.98999,2.19355,0.11573,0.15148,0.16073,0.32954,0.16421,0.12638,0.05905,0.30788,0.15572,0.1139,0.04701,1.96434,3.11162,3.36889,2.13951,0.10407,0,0,0.000724418,0.000724418,0.000724418
81,30306.5,2.05859,3.34901,3.00392,2.20614,0.11742,0.15633,0.16612,0.32202,0.17742,0.1377,0.06614,0.31032,0.16793,0.1227,0.04862,1.91805,3.09345,3.48949,2.1058,0.10452,0,0,0.000723044,0.000723044,0.000723044
82,30679.9,2.02282,3.33151,2.94853,2.2026,0.11726,0.15363,0.16365,0.32714,0.19851,0.15412,0.06546,0.29858,0.18361,0.13544,0.05111,1.9084,3.08192,3.20005,2.1153,0.10405,0,0,0.00072167,0.00072167,0.00072167
83,31053.8,2.01081,3.25713,2.93194,2.18946,0.116,0.15167,0.16106,0.34856,0.18473,0.14581,0.06791,0.31052,0.16762,0.1273,0.05005,1.90153,3.0655,3.16943,2.09968,0.10407,0,0,0.000720295,0.000720295,0.000720295
84,31427.5,2.03129,3.28864,2.93601,2.17961,0.11671,0.15301,0.16269,0.30323,0.19938,0.12218,0.05729,0.30245,0.17408,0.10853,0.04526,1.90873,3.08485,3.48817,2.10446,0.10371,0,0,0.000718921,0.000718921,0.000718921
85,31801.3,2.04787,3.31368,2.91182,2.18347,0.11869,0.1548,0.16469,0.33607,0.19478,0.15955,0.07202,0.32732,0.18743,0.14358,0.05872,1.90638,3.06495,3.44729,2.09734,0.10415,0,0,0.000717546,0.000717546,0.000717546
86,32174.6,2.02276,3.30254,2.91882,2.19312,0.11597,0.15204,0.16138,0.31839,0.2351,0.17905,0.07282,0.28483,0.2074,0.15771,0.06238,1.89956,3.04449,3.1487,2.09149,0.1034,0,0,0.000716172,0.000716172,0.000716172
87,32548.9,2.07733,3.36665,2.95651,2.22893,0.11848,0.15523,0.16612,0.32426,0.24219,0.18545,0.07184,0.30399,0.21785,0.16616,0.05544,1.88425,3.05571,3.40467,2.08936,0.10327,0,0,0.000714797,0.000714797,0.000714797
88,32922.4,2.036,3.30611,2.92371,2.19834,0.11886,0.15549,0.1657,0.34917,0.21002,0.15442,0.07267,0.3532,0.16208,0.1393,0.05749,1.90484,3.02427,3.04782,2.10614,0.10425,0,0,0.000713423,0.000713423,0.000713423
89,33296,2.02091,3.30142,2.96305,2.17713,0.11638,0.15424,0.16464,0.37204,0.21005,0.17474,0.08519,0.33129,0.21332,0.16162,0.06621,1.86568,2.9819,3.11997,2.07532,0.10293,0,0,0.000712048,0.000712048,0.000712048
90,33670.4,2.0329,3.28659,2.88479,2.15456,0.11606,0.15094,0.16092,0.40123,0.17667,0.17521,0.07535,0.37615,0.15615,0.1602,0.06349,1.86007,3.0277,3.1981,2.07633,0.1028,0,0,0.000710674,0.000710674,0.000710674
91,34043.9,2.02011,3.25742,2.89733,2.15673,0.11666,0.15385,0.16438,0.3708,0.19021,0.19145,0.07728,0.37542,0.15726,0.16234,0.06076,1.86346,2.99952,3.38598,2.06457,0.10328,0,0,0.000709299,0.000709299,0.000709299
92,34417.7,2.01227,3.28825,2.86372,2.15,0.11577,0.15278,0.16273,0.38315,0.19416,0.19445,0.10113,0.33233,0.19618,0.17901,0.07239,1.84683,2.99213,3.10664,2.04771,0.10298,0,0,0.000707925,0.000707925,0.000707925
93,34791.9,1.99983,3.24611,2.83633,2.13752,0.11545,0.15145,0.16103,0.37574,0.23524,0.2041,0.09241,0.35849,0.20705,0.18589,0.07732,1.86555,2.96039,3.0523,2.06068,0.10258,0,0,0.000706551,0.000706551,0.000706551
94,35165.6,2.0056,3.24041,2.81625,2.16749,0.11604,0.15395,0.16401,0.32039,0.27678,0.18624,0.08761,0.3134,0.27656,0.16827,0.06862,1.85268,2.97429,3.22834,2.04789,0.10319,0,0,0.000705176,0.000705176,0.000705176
95,35539.2,1.99767,3.23584,2.84869,2.1522,0.11508,0.15279,0.16231,0.33032,0.28879,0.21171,0.10537,0.31551,0.26938,0.20006,0.08498,1.84865,2.95183,3.27569,2.03869,0.10293,0,0,0.000703802,0.000703802,0.000703802
96,35913.4,1.9829,3.17797,2.75218,2.12753,0.11623,0.1523,0.16235,0.36922,0.23053,0.19427,0.09024,0.368,0.22231,0.2005,0.0771,1.83409,2.92594,3.14722,2.03496,0.10277,0,0,0.000702427,0.000702427,0.000702427
97,36287.2,1.9895,3.23602,2.79702,2.14546,0.11448,0.15225,0.16224,0.41245,0.22819,0.2209,0.10972,0.36746,0.21362,0.2058,0.08306,1.84242,2.96015,3.01624,2.0394,0.10267,0,0,0.000701053,0.000701053,0.000701053
98,36661.7,1.99915,3.22413,2.77011,2.128,0.11508,0.15094,0.15999,0.33482,0.24826,0.23155,0.11067,0.32138,0.23812,0.2171,0.0875,1.84398,2.95652,3.39082,2.02757,0.10238,0,0,0.000699678,0.000699678,0.000699678
99,37036,2.01295,3.23757,2.80153,2.14891,0.11815,0.15253,0.16349,0.35935,0.26729,0.20673,0.09122,0.34528,0.25876,0.20256,0.07493,1.82396,2.92349,2.92979,2.02839,0.10208,0,0,0.000698304,0.000698304,0.000698304
100,37409.8,1.96349,3.26716,2.79636,2.14888,0.11366,0.14837,0.1592,0.38518,0.23941,0.22785,0.10798,0.38029,0.19983,0.20772,0.08211,1.80176,2.90676,3.00923,2.01433,0.10159,0,0,0.000696929,0.000696929,0.000696929
