epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
90,3083.91,1.94037,3.32254,0.0709,2.0997,0.06357,0.16116,0.18613,0.21553,0.02448,0.00728,0.0023,0.22056,0.01848,0.0063,0.00209,2.36244,3.93564,0.06104,2.39488,0.06324,0,0,0.000710674,0.000710674,0.000710674
91,3118.97,1.92628,3.32417,0.06922,2.07748,0.06366,0.17226,0.19441,0.41964,0.0293,0.00807,0.00293,0.41792,0.01617,0.00749,0.0028,2.36647,3.90835,0.05968,2.39055,0.06323,0,0,0.000709299,0.000709299,0.000709299
92,3153.91,1.94019,3.29689,0.06902,2.07332,0.06366,0.16264,0.18937,0.22475,0.01757,0.0096,0.00301,0.22272,0.02321,0.00861,0.00318,2.40918,3.853,0.05847,2.43168,0.06321,0,0,0.000707925,0.000707925,0.000707925
93,3189.01,1.99349,3.37032,0.0695,2.11213,0.06401,0.16867,0.19405,0.21655,0.02319,0.00635,0.0026,0.22378,0.0246,0.00619,0.00253,2.36551,3.87672,0.062,2.39875,0.06323,0,0,0.000706551,0.000706551,0.000706551
94,3223.67,1.92597,3.32507,0.07231,2.0736,0.0641,0.16708,0.19404,0.21698,0.01801,0.0061,0.00242,0.2168,0.01755,0.00536,0.00236,2.34682,3.9292,0.06352,2.39001,0.06322,0,0,0.000705176,0.000705176,0.000705176
95,3258.45,1.88792,3.31034,0.06621,2.06588,0.06351,0.16074,0.18432,0.21623,0.01524,0.01018,0.0034,0.21664,0.01524,0.00912,0.00347,2.32188,3.84762,0.05893,2.33955,0.06322,0,0,0.000703802,0.000703802,0.000703802
96,3293.23,1.93157,3.30957,0.06972,2.08329,0.06398,0.165,0.19205,0.21875,0.01617,0.00677,0.0028,0.21821,0.0157,0.00601,0.00264,2.34513,3.94739,0.05854,2.39262,0.06347,0,0,0.000702427,0.000702427,0.000702427
97,3328.2,1.9131,3.3404,0.06609,2.06978,0.06383,0.16433,0.18866,0.22307,0.01801,0.00893,0.00303,0.22045,0.01621,0.00767,0.00267,2.36593,3.91107,0.06229,2.40173,0.06333,0,0,0.000701053,0.000701053,0.000701053
98,3363.04,1.94376,3.3483,0.06683,2.07151,0.06367,0.16246,0.18844,0.22149,0.02125,0.00787,0.00285,0.21962,0.0194,0.00646,0.00259,2.35333,3.93089,0.06406,2.37305,0.06335,0,0,0.000699678,0.000699678,0.000699678
99,3398.3,1.91793,3.33138,0.07144,2.06471,0.06401,0.16877,0.19085,0.21742,0.02884,0.00654,0.00238,0.21585,0.02273,0.00602,0.0023,2.34135,3.85139,0.06312,2.36645,0.06322,0,0,0.000698304,0.000698304,0.000698304
100,3432.96,1.88963,3.31304,0.07235,2.04947,0.06395,0.16519,0.19169,0.01372,0.06028,0.00787,0.00328,0.01524,0.07059,0.00725,0.00314,2.30608,3.92207,0.06185,2.34798,0.06341,0,0,0.000696929,0.000696929,0.000696929
