epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
76,857.525,2.59114,4.06156,3.47117,2.52209,0.51686,0.51101,0.5117,0.46276,0.06132,0.06803,0.02949,0.41648,0.03851,0.03161,0.00865,2.56769,3.92412,3.15202,2.5409,0,0,0,0.000729916,0.000729916,0.000729916
77,868.008,2.52631,3.99015,3.29337,2.44891,0.515,0.51011,0.51096,0.28505,0.06886,0.06106,0.02478,0.21492,0.03135,0.03585,0.01128,2.50312,3.88278,3.07248,2.49813,0,0,0,0.000728542,0.000728542,0.000728542
78,878.222,2.60054,3.9589,3.2775,2.4498,0.5135,0.50969,0.51024,0.31549,0.10117,0.06157,0.02658,0.23744,0.05758,0.0321,0.00853,2.54613,3.88463,3.11359,2.50314,0,0,0,0.000727167,0.000727167,0.000727167
79,888.448,2.53527,3.9743,3.28214,2.4477,0.51188,0.5091,0.50943,0.29503,0.10469,0.07251,0.03161,0.16604,0.03264,0.02009,0.00674,2.49724,3.90659,3.13717,2.46823,0,0,0,0.000725793,0.000725793,0.000725793
80,899.045,2.61128,4.04109,3.25976,2.41724,0.51386,0.50912,0.50985,0.36431,0.0689,0.07117,0.03167,0.14688,0.02519,0.01521,0.00417,2.56389,3.91624,3.10311,2.51003,0,0,0,0.000724418,0.000724418,0.000724418
81,909.352,2.58074,3.9512,3.29825,2.41613,0.51303,0.50872,0.50963,0.32241,0.08611,0.06652,0.02859,0.15066,0.04519,0.01842,0.00456,2.52428,3.89332,3.06273,2.43679,0,0,0,0.000723044,0.000723044,0.000723044
82,919.581,2.61517,4.02383,3.26822,2.42776,0.51174,0.50841,0.50905,0.35033,0.09507,0.07525,0.03155,0.2321,0.05012,0.02527,0.00829,2.50884,3.91514,3.07514,2.44591,0,0,0,0.00072167,0.00072167,0.00072167
83,929.908,2.55842,3.99221,3.2544,2.42764,0.51174,0.50824,0.50871,0.40813,0.09446,0.08146,0.03504,0.33449,0.05052,0.0293,0.00815,2.44343,3.87737,2.93427,2.41474,0,0,0,0.000720295,0.000720295,0.000720295
84,940.332,2.60786,4.00574,3.25123,2.38242,0.51112,0.50758,0.50822,0.31911,0.11047,0.07221,0.03062,0.27888,0.04763,0.02503,0.00648,2.49154,3.87725,2.98193,2.45026,0,0,0,0.000718921,0.000718921,0.000718921
85,950.649,2.55382,3.98616,3.18439,2.38771,0.51083,0.50733,0.5082,0.3574,0.14209,0.0986,0.03895,0.23645,0.09211,0.04883,0.01416,2.48877,3.83403,2.93763,2.43194,0,0,0,0.000717546,0.000717546,0.000717546
